"county","district","school","total","amind","asian","black","hisp","white","mult","frpl","ell","swd","ls_dist","ls_cty","dist_total","dist_amind","dist_asian","dist_black","dist_hisp","dist_white","dist_mult","dist_frpl","dist_ell","dist_swd","cty_total","cty_amind","cty_asian","cty_black","cty_hisp","cty_white","cty_mult","cty_frpl","cty_ell","cty_swd"
"King","Seattle School District No. 1","Summit Public School: Atlas",509,0.00589390962671906,0.0294695481335953,0.284872298624754,0.159135559921415,0.381139489194499,0.1237721021611,0.426326129666012,0,0.161100196463654,0.116242139618554,0.274390821570434,54888,0.00408103774959918,0.133745080891998,0.152838507506194,0.131340183646699,0.455181460428509,0.122576883836175,0.326118641597435,0.122212505465676,0.14899431569742,292651,0.00541942450222278,0.219982163054287,0.0900458224984709,0.184092998144548,0.402937287075732,0.0974710491336097,0.326101738931355,0.148514783821002,0.12558986642793
"King","Seattle School District No. 1","Summit Public School: Sierra",385,0,0.0467532467532468,0.332467532467532,0.148051948051948,0.324675324675325,0.137662337662338,0.306493506493506,0,0.187012987012987,0.14485873015922,0.320643113204276,54888,0.00408103774959918,0.133745080891998,0.152838507506194,0.131340183646699,0.455181460428509,0.122576883836175,0.326118641597435,0.122212505465676,0.14899431569742,292651,0.00541942450222278,0.219982163054287,0.0900458224984709,0.184092998144548,0.402937287075732,0.0974710491336097,0.326101738931355,0.148514783821002,0.12558986642793
"Pierce","Tacoma School District","Summit Public School: Olympus",201,0.0199004975124378,0.0646766169154229,0.213930348258706,0.263681592039801,0.258706467661692,0.159203980099502,0.577114427860697,0,0.17910447761194,0.062313469956161,0.162481989963388,28953,0.00980900079439091,0.121403654198183,0.131937968431596,0.218284806410389,0.358719303699099,0.159707111525576,0.623769557558802,0.105550374745277,0.152764825752081,133967,0.0115326908865616,0.0864317331880239,0.0757798562332515,0.205744698321228,0.480021199250562,0.140430105921608,0.466435764031441,0.0709279150835654,0.138690871632566
