"school","total","amind","asian","black","hisp","white","mult","frl","lep","swd","ls_dist","ls_ri","district","dist_total","dist_amind","dist_asian","dist_black","dist_hisp","dist_white","dist_mult","dist_frl","dist_lep","dist_swd","state","ri_total","ri_amind","ri_asian","ri_black","ri_hisp","ri_white","ri_mult","ri_frl","ri_lep","ri_swd"
"Blackstone Valley Prep Elementary 2 School",410,0,15,55,178,129,14,181,62,50,0.266031845035027,0.122728455709873,"Cumberland",6055,0,0.0340214698596202,0.0493806771263419,0.204954582989265,0.643270024772915,0.020148637489678,0.264739884393064,0.0426094137076796,0.144178364987614,"Rhode Island",139184,0.00283796988159559,0.0224522933670537,0.0805839751695597,0.271942177261754,0.538301816300724,0.0365128175652374,0.452810667892861,0.0997169214852282,0.156706230601219
"Blackstone Valley Prep Elementary 3 School",259,0,0,53,117,62,0,155,46,22,0.519834239205053,0.313840716264927,"Cumberland",6055,0,0.0340214698596202,0.0493806771263419,0.204954582989265,0.643270024772915,0.020148637489678,0.264739884393064,0.0426094137076796,0.144178364987614,"Rhode Island",139184,0.00283796988159559,0.0224522933670537,0.0805839751695597,0.271942177261754,0.538301816300724,0.0365128175652374,0.452810667892861,0.0997169214852282,0.156706230601219
"Blackstone Valley Prep Elementary School",409,0,0,62,180,129,12,190,70,51,0.328701892929568,0.158786664409569,"Cumberland",6055,0,0.0340214698596202,0.0493806771263419,0.204954582989265,0.643270024772915,0.020148637489678,0.264739884393064,0.0426094137076796,0.144178364987614,"Rhode Island",139184,0.00283796988159559,0.0224522933670537,0.0805839751695597,0.271942177261754,0.538301816300724,0.0365128175652374,0.452810667892861,0.0997169214852282,0.156706230601219
"Blackstone Valley Prep High School",363,0,0,43,209,90,10,173,0,53,0.466635919124938,0.268453655223609,"Cumberland",6055,0,0.0340214698596202,0.0493806771263419,0.204954582989265,0.643270024772915,0.020148637489678,0.264739884393064,0.0426094137076796,0.144178364987614,"Rhode Island",139184,0.00283796988159559,0.0224522933670537,0.0805839751695597,0.271942177261754,0.538301816300724,0.0365128175652374,0.452810667892861,0.0997169214852282,0.156706230601219
"Blackstone Valley Prep Junior High School",294,0,0,37,166,73,0,131,12,44,0.147766301126814,0.309156219887655,"Central Falls",3074,0.102472348731295,0,0.127521145087833,0.459336369551074,0.149642160052049,0.00325309043591412,0.737150292778139,0.342875731945348,0.190956408588159,"Rhode Island",139184,0.00283796988159559,0.0224522933670537,0.0805839751695597,0.271942177261754,0.538301816300724,0.0365128175652374,0.452810667892861,0.0997169214852282,0.156706230601219
"Blackstone Valley Prep Upper Elementary School",358,0,0,44,176,107,11,128,32,47,0.609037988950362,0.180356197774659,"Lincoln",3571,0,0.0302436292355083,0.0484458134976197,0.120134416129936,0.749089890786894,0.0134416129935592,0.275833099971997,0.0120414449733968,0.157098851862223,"Rhode Island",139184,0.00283796988159559,0.0224522933670537,0.0805839751695597,0.271942177261754,0.538301816300724,0.0365128175652374,0.452810667892861,0.0997169214852282,0.156706230601219
