"district","school","total","amind","m_amind","comp_amind","asian","m_asian","comp_asian","black","m_black","comp_black","hispanic","m_hispanic","comp_hispanic","white","m_white","comp_white","multiple","m_multiple","comp_multiple","frpl","m_frpl","comp_frpl","el","m_el","comp_el","swd","m_swd","comp_swd"
"Austin","Montessori For All",478,0,0.00942368440828823,-0.424344985806487,0.0230125523012552,0.0470255504209782,-0.484321928448701,0.121338912133891,0.10095961769695,0.169994996209633,0.48744769874477,0.5656955531248,-0.308044796246709,0.328451882845188,0.23874939222223,0.379205617980359,0.0397489539748954,0.0381462021267539,0.0526302810112614,0.50836820083682,0.581123006180131,-0.219321825582181,0.257322175732218,0.30969302651088,-0.206471530107704,0.0669456066945607,0.131211157380317,-0.660591672370142
