"sys_name","school","n.x","pass_math","pass_ela","dist_pass_ela","n.y","dist_pass_math"
"Jefferson Parish","Kenner Discovery Health Sciences Academy",937,0.400661686232657,0.487203842049093,0.381359486915407,21361,0.265794672534057
"Orleans Parish","Bricolage Academy",553,0.303291139240506,0.443254972875226,0.309755845230706,19332,0.196193875439686
"Orleans Parish","Edward Hynes Charter School - Lakeview",450,0.569133333333333,0.745777777777778,0.309755845230706,19332,0.196193875439686
"Orleans Parish","Homer Plessy Community School",441,0.22750566893424,0.347301587301587,0.309755845230706,19332,0.196193875439686
"Orleans Parish","Lycee Francais de la Nouvelle-Orleans",551,0.357840290381125,0.563629764065336,0.309755845230706,19332,0.196193875439686
"Orleans Parish","Morris Jeff Community School",518,0.257432432432432,0.388610038610039,0.309755845230706,19332,0.196193875439686
