"county","district","school","total","amind","asian","black","hisp","white","mult","frpl","ell","swd","ls_dist","ls_cty","dist_total","dist_amind","dist_asian","dist_black","dist_hisp","dist_white","dist_mult","dist_frpl","dist_ell","dist_swd","cty_total","cty_amind","cty_asian","cty_black","cty_hisp","cty_white","cty_mult","cty_frpl","cty_ell","cty_swd"
"King","Seattle School District No. 1","Rainier Valley Leadership Academy",146,0,0.0821917808219178,0.63013698630137,0.150684931506849,0.0479452054794521,0.089041095890411,0.76027397260274,0.089041095890411,0.232876712328767,0.745534344232347,0.98844199484584,52325,0.00399426660296226,0.126822742474916,0.149030100334448,0.138709985666507,0.453817486860965,0.127625418060201,0.339761108456761,0.133148590539895,0.156005733397038,288725,0.0056628279504719,0.230929084769244,0.0907784223742315,0.192834011602736,0.378720235518227,0.101016538228418,0.369257944410771,0.166504459260542,0.12820503939735
"King","Seattle School District No. 1","Summit Public School: Atlas",464,0.00646551724137931,0.0474137931034483,0.243534482758621,0.135775862068966,0.422413793103448,0.144396551724138,0.387931034482759,0.109913793103448,0.206896551724138,0.0607005727403366,0.216140358476797,52325,0.00399426660296226,0.126822742474916,0.149030100334448,0.138709985666507,0.453817486860965,0.127625418060201,0.339761108456761,0.133148590539895,0.156005733397038,288725,0.0056628279504719,0.230929084769244,0.0907784223742315,0.192834011602736,0.378720235518227,0.101016538228418,0.369257944410771,0.166504459260542,0.12820503939735
"King","Seattle School District No. 1","Summit Public School: Sierra",241,0.004149377593361,0.033195020746888,0.315352697095436,0.120331950207469,0.398340248962656,0.128630705394191,0.298755186721992,0.12448132780083,0.253112033195021,0.124001625567856,0.321420469776415,52325,0.00399426660296226,0.126822742474916,0.149030100334448,0.138709985666507,0.453817486860965,0.127625418060201,0.339761108456761,0.133148590539895,0.156005733397038,288725,0.0056628279504719,0.230929084769244,0.0907784223742315,0.192834011602736,0.378720235518227,0.101016538228418,0.369257944410771,0.166504459260542,0.12820503939735
"Pierce","Tacoma School District","Summit Public School: Olympus",157,0.0191082802547771,0.0573248407643312,0.21656050955414,0.248407643312102,0.318471337579618,0.140127388535032,0,0.0573248407643312,0.140127388535032,0.0567185516644435,0.115876046366938,28612,0.00824828743184678,0.123060254438697,0.127813504823151,0.227282259191947,0.351006570669649,0.162589123444709,0.548126660142597,0.107262686984482,0.157521319725989,137214,0.0108370865946624,0.0927310624280321,0.080553004795429,0.215116533298351,0.461396067456673,0.139366245426851,0.47565117262087,0.0834462955675077,0.142150217907794
